视频链接,评论页码,评论作者,评论时间,ip属地,点赞数,评论内容
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,是你的邱叔叔,2023-05-06 16:15:12,上海,0,价格为王
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,繁星黎明12,2023-05-03 10:05:49,山东,0,[吃瓜][吃瓜][吃瓜]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,霜冷余恨,2023-04-27 22:41:45,山东,0,游过淄博可以来滕州的哦，路边吃卷菜煎饼，到店点个辣子鸡就着烧饼，加上一碗羊肉汤，非常棒，微山湖红荷湿地有万亩红荷，百里芦荡；刘村梨园万亩，美味多汁，更有鲁班墨子孟尝君等先贤纪念馆，好客滕州欢迎你[脱单doge]滕州文旅局，我劝你好好学
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,安联保险-张国亮,2023-04-27 23:57:00,山东,0,淄博做什么了么，只是做了最正常的该做的而已，不是淄博做的有多好，全靠同行衬托而已。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,内疚的猎鬼人,2023-04-27 21:48:24,江苏,0,up加油，我是一名初二的中学生，我们学校老师把你的视频放在学校晨会里了[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,雨晴烟晓,2023-04-27 22:49:51,安徽,0,给其他城市和旅游景点打个样，良币驱逐劣币，让他们知道，做到诚信公道是会发大财的
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,小波很忙,2023-04-28 11:11:13,湖南,0,有问题不怕，怕的是没有及时的回复和处理。有些地方真的感觉是死猪不怕开水烫
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,刚回家鱼,2023-04-27 22:00:29,山东,0,推荐小寒羊烧烤，味道不错
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,那就去巴黎,2023-04-27 23:28:53,天津,0,人都喜欢实诚的人
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,火星的,2023-04-27 22:28:35,重庆,0,我ESFJ太爱这种氛围了 热泪盈眶
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Valkyria.Remilia,2023-04-27 22:45:16,江苏,0,看了b太的淄博，仿佛看到了20年前的淳朴民风
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,绘绘法王,2023-04-28 09:21:23,江苏,0,羊：你礼貌嘛，好想逃，却逃不掉[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,逛街DE鲨鱼,2023-04-28 08:49:38,辽宁,0,淄博买不到票，可以来盘锦吃烧烤。[呲牙]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,猪VoV猪,2023-04-27 21:52:38,北京,0,我等热度下来以后在去吧
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,魔导士的狂想,2023-04-27 21:55:02,山东,0,欢迎up三刷，有时间了再过来玩
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,楪祈依,2023-04-28 11:14:41,辽宁,0,太抽象了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,短毛耗子长毛不长,2023-04-28 10:33:03,四川,0,[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,吉祥又那个如意哟,2023-05-04 10:34:36,山西,0,up主是不是吃烧烤太多上火，感觉嘴唇都裂开了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,-土匪老大-,2023-10-07 11:30:33,山东,0,作为山东人，放假回不了家[辣眼睛]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,野猪飘啊飘,2023-07-21 18:12:49,山东,0,现在还很多人八大局那边光堵车[辣眼睛]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,米醋甜虾,2023-07-10 14:35:40,上海,1,这住宿费太离谱了，一点没涨价[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,功夫兔的尾巴,2023-04-25 21:57:38,江苏,1,是烧烤吃太多上火了么
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,神宫巴,2023-04-27 19:39:46,山东,0,其实价格没那么便宜，也不是说人人都诚信、东西质量都杠杠的。但正直的风气是有的，而且因为这股潮流在发扬而不是萎靡，这就比较难得了。希望管理好风气和秩序，把握好客流和防疫，别应了那句诸行无常盛者必衰的话
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,augurlaolao,2023-04-27 19:17:21,山东,0,真的很希望我们日照的政府也学习一下[笑哭]日照太美了，很治愈心灵，不过淄博爆火也是长久以来风土人情等等因素形成，真的很难模仿。希望其他城市的政府都不要再躺着了，一步一步脚踏实地的把我们国家建设得更好吧。真的好有爱！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,岛风竹上,2023-04-27 19:42:20,新疆,0,作为一个在新疆工作的淄博人我想说的是一、大家真的没必要赶五一这个时间段去淄博挤，出来玩是要玩的心情舒畅的，到处排队堵车人挤人就失去了旅行的意义了。二、淄博市有五个区三个县各区县的烧烤都差不多物美价廉也各有特色没必要非去张店区挤
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,飘飘瞟,2023-04-27 17:18:26,山东,0,这家在哪啊？走两圈了找不到qwq，在北出口附近看见一家挂认证排的，但那家的牌子上的老板怎么是红色衣服？这家在哪里呀？在线等，腿要走折了[热]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,泡影FoeM,2023-04-27 20:32:50,江苏,0,咋这么多人有空旅游[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Missperfect777,2023-04-27 18:38:46,云南,0,这个社会已经很久没有这样了，一个地方荣誉感是用生命去捍卫的！这样的见地真的让人心生敬畏
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,在行之,2023-04-27 17:23:44,北京,0,淄博的康都炸肉是真好吃啊，不吃太可惜了，那个真的全国我相信都找不出第二个这么好吃的
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,三更乱,2023-04-27 19:41:11,山东,0,作为一个老博山人，我五一想回家啊！！我对象都要疯了，非要回！！家乡我来啦！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,绮陌疏雨,2023-04-27 20:26:44,山东,0,以前上学要淄博转车，估计现在的话上学都是问题了[微笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,清水静待,2023-04-27 15:30:05,上海,0,下半年我觉得我都去不了！！！太火了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我欲乘风踏雪而归,2023-04-27 15:03:03,福建,0,五一之后一定要去一次！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Talakhadze,2023-04-27 16:16:15,北京,0,[打call]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,肖瓶永远滴神,2023-04-27 19:47:08,广东,0,作为在外的淄博人好骄傲啊
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,桃李花-,2023-04-27 16:14:24,湖北,0,封面一眼看成侯翠翠[藏狐]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,yi然的月光,2023-04-27 14:59:31,山东,0,我好像看见清梅居了[吃瓜]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,金龙鱼挂面,2023-04-27 20:12:35,新疆,0,夏天记得来看颜文姜庙会啊
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,西伯利亚大以巴狼呀,2023-04-27 14:42:06,湖南,0,四川烧烤你看看人家[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,合明天帝日,2023-04-30 22:21:42,广东,0,人均不到50可以，比我们烟台便宜。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,自心清静能断烦恼,2023-04-21 09:43:56,广东,1,成都市场有何感想？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,先伸懒腰再睡觉,2023-05-11 22:01:07,四川,1,来山西[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,账号已注销,2023-04-26 23:47:02,山东,0,明明可以打出口碑赚大钱，为什么非得贪图小利坏口碑呢，有沉淀的实力会自然而然的成功，所谓厚积薄发，许昌和淄博就是很好的栗子，有的城市表面整的富丽堂皇的看着很好，为什么不能学学别人踏踏实实整点实事呢，点名镶金边的抹布。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,溪芽Sia,2023-04-27 13:23:47,山东,0,天啊，是作为山东本地人看到了都要为之震撼的程度……
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,学法的慢性子,2023-04-27 13:30:02,重庆,0,酒店没涨价哭死
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,建筑搬砖人阿由,2023-04-26 23:57:27,广东,0,"@汕头青年 @城视汕頭SWA @汕头
学学人家[脱单doge]"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,起司音样壬,2023-04-27 00:11:08,山东,0,希望UP大胆的指出不足，有了错误改正了才能更好！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,学习就是星辰大海,2023-04-27 08:39:51,山东,0,加油淄博！五一放假我就要回来啦！不添乱，添把柴[呲牙]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,氿雾,2023-04-27 12:30:03,四川,0,哇，好棒，照着这个玩
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,君夙ベ,2023-04-27 00:09:32,辽宁,0,真的是越看越感动呢
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,向北极星许愿,2023-04-27 11:20:15,中国台湾,0,好客山东在淄博👍
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,活到死的那天,2023-04-27 01:05:57,陕西,0,淄博近些年因为环保转型太难了，希望能一直持续下去
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,淮安11套房,2023-04-27 02:50:39,江苏,0,[嗑瓜子] 这不就是你想要的么
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,来自美丽祖国的姐姐,2023-05-01 14:11:29,广东,0,刚看到长沙烧烤…
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,真趣子,2023-05-02 11:12:31,江苏,0,[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,没有名字-没有主题,2023-05-02 17:13:51,辽宁,0,[嗑瓜子]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Cheng_hshajq,2023-04-25 22:38:38,北京,1,都不上班真好
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,鲨鱼萊莱,2023-05-12 11:10:33,湖南,0,不争气的长沙
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,念彤1112,2023-04-29 15:46:51,吉林,0,抓小羊的镜头看了有些难受
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,姜糖笋丝,2023-05-04 22:30:23,江苏,0,寒弼姜
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,紫薇同学-,2023-04-20 22:45:21,河北,2,去过了 感受一般 理性看待吧
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,晏幼风,2023-04-20 23:10:12,山东,4851,"我来聊聊我的经历，我前几天一个人去的，本想着一个人有点小emo，没想到列车过了潍坊，上来好多人，在车上一聊都是去吃烧烤的，大家一起约着去火车站附近的吴氏，一个山西的，一个杭州的，本来还有三个潍坊的小姑凉，八点半到站，但是下了车估计三个小姑娘怕我们三个男的是坏人，偷偷跑了，我们三就一起打车去吃吴氏，到了一问，没肉了。和我们一样遭遇的还有几个女的，有重庆的，廊坊的。然后我们五个人就在淄博大街上瞎逛，就是遇到哪家就吃哪家，走着走着，就找到了一家烧烤没啥人的，我们五个就进去了。。。一切都那么完美，天呐，我们五个陌生人，谈天说地侃大山，啥贵点啥，大家聊的好不痛快，仿佛时间就停留在那一晚，最后实在吃不下了，大约剩了有40串，光干羊排就吃饱了，小饼蘸料好吃是好吃，就是饱腹感太强了，我们都没意识到这个问题，最后实在吃不完了。。。。大家就纷纷散去。

第二天我意犹未尽，总感觉那种葱和蒜蓉辣酱的辛辣口感中和了烧烤的油腻，似乎自己还能再肝一顿，我就第二天中午又跑去想尝尝吴氏，最后告诉我，又没肉了，淦！我就又顺着原来的路跑去了昨晚的那家店，点了不到30串，最后结账62，哈哈，爽到爆炸。
结账的时候我问老板，我说你们家那么好吃，为什么不火呢？没想到老板很淡然，他说，现在我都快忙不过来了，不火更好，钱没个够。哈哈哈，我俩对视一眼，爽朗一笑，我便朝他摆摆手，当天下午坐车回家啦。

返程路上，我遇到两个特种兵，上大二，从广州坐火车来山东玩，去了济南淄博，现在要回去了，我便大为热情和她聊起南北差异和山东的民风民俗，我俩互相交换拍的照片和吃烧烤的快意时光，聊着聊着，我腹中又略感饥饿，便又后悔为何没有打包一点辣酱和小饼回去卷肉吃，舌尖丰富又泛起那炭火的香气，下车之后，我姐来接我，我竟惊讶的被告知她家小区附近就有一个淄博烧烤，那我可要探探店看正不正宗了，我便和姐姐乘兴而至，居然还有模有样的，辣酱的牌子都和淄博那一家一样，我很开心，和姐姐又开心的搓了一顿。至晚上十点多，意兴阑珊后，方回到家中。
人生实苦，兄弟们快意人生呐！[呲牙][呲牙]"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,风月無邊-逍遙遊,2023-04-26 22:46:05,广东,0,我希望每个城市的政府、商家、市民都能这样，那中国未来几年必将迎来跨越式发展。如果带着这样的风气，能把楼市和996整改，那应该就是我所期待的社会主义社会。[打call]中国加油。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,丸子打雾哗啦啦,2023-04-26 21:01:15,广东,0,好喜欢这种正能量的网红，能给社会和底层现象起到良好引导和助推的网红真的难得
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,花式作死砖家,2023-04-26 21:55:25,山西,0,说谢谢up的，诚然up值得感谢，更值得感谢的是淄博人民，这里面包括zf，商贩，店主。甚至普通打工人，诚信与善意，带来的是绝大多数人的认同。所以，淄博老乡们，谢谢你们，也请你们，谢谢自己。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,菜里没有E-D-U,2023-04-26 22:31:42,湖南,0,我计划等你们都玩过了，我找个周末请一天周五的假过去吃两天，哈哈哈哈
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,叶渡江ヅ,2023-04-26 21:20:21,安徽,0,不知道为什么，我竟眼含泪水
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,KkJiu儿,2023-04-26 21:06:33,广东,0,我看了好感动，好希望深圳也有这样的地方，哈哈哈
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,每天要吃早饭,2023-04-26 22:08:23,湖北,0,这才是文明城市吧
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,秋秋秋名,2023-04-26 21:53:37,安徽,0,真好
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,某只鱼i,2023-04-26 22:42:16,山东,0,好客山东人[Muse Dash_比心]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,小B孑亥彳亍,2023-04-26 23:11:36,浙江,0,泪目了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,www不吃芹菜,2023-04-26 20:13:10,湖南,0,来长沙[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,阿苏儿_,2023-04-26 21:18:34,山东,0,淄博的“恩人”
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,贾嗯呢,2023-04-26 20:04:44,浙江,0,up和王勉长得好像[脸红]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,账号已注销,2023-04-20 23:44:44,四川,1,"粉丝真心求助UP，消费者维权，事件为，联想黑心售后事件。近期亲身经历，本人于2023年2月11日，在拼多多的品牌店购买了联想的子品牌手机，摩托罗拉X40。以下所述。皆有大量相对应的图片，声音，视频证据和聊天记录，证明为实。过程我全部记录下来了。如有需要和质疑以及后续曝光维权皆可提供。

2023年4月5号，我的手机，联想摩托罗拉X40，手机仅出现音量键和电源键和失灵问题。于是我在4月7号，寄修联想官方四川成都维修站。该维修站师傅，为宰客消费者，谎称若要修理该手机的一个按键小问题，需要换整块屏幕，换掉我整块功能一切正常的屏幕，其目的是恶意将维修价格提高至825元。手机三千多，保修期内，却要八百多的高额维修费。

于是我微信联系了多个，多年做手机评测和拆机的博主，以及维修手机多年的师傅，皆表示，修理该按键问题，根本无需换屏幕。该维修师傅宰客杀猪。于是我拨打联想官方售后，要求其换个师傅维修，但是天津和北京联想售后拒绝，并且多次包庇四川维修师傅的谎言。为了一个谎言编造更多的谎言，一路走到黑。于是我拒绝该天价维修，要求联想售后，出示盖公章的检测工单和手机，退回于我。之后，我再将手机寄修第三方手机维修店，至4月14号，手机已经彻底修理完好，总维修费仅花费100元，我咨询第三方维修师傅，维修根本无需换整块屏幕，只需要修理按键即可，并且这100块钱里还包括了他寄回给我的邮费。有维修图片视频和聊天记录证据。

联想黑心售后，为宰客消费者，将修理按键的小问题，编造成大问题，谎称需要更换整个屏幕，恶意提高维修价格至825元。

联想前有计划报废计划丑闻，而以上经历并非个例，在我将事件分享到联想摩托罗拉X40手机Q群，遇到了同样近期购买联想摩托罗拉X40手机的用户，他将手机交给郑州联想售后，同样被宰客告知需要换主板，而换主板需要3100的天价维修费，手机才三千四左右。

如有必要，我愿意真人出镜，描述该事件。我很清楚，此次联想售后他们一切放肆，嚣张，宰客的底气，都来自他们认为一个小小的消费者弄不起什么风浪。后文详细看我动态"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,账号已注销,2023-04-20 23:45:27,四川,1,"粉丝真心求助UP，消费者维权，事件为，联想黑心售后事件。近期亲身经历，本人于2023年2月11日，在拼多多的品牌店购买了联想的子品牌手机，摩托罗拉X40。以下所述。皆有大量相对应的图片，声音，视频证据和聊天记录，证明为实。过程我全部记录下来了。如有需要和质疑以及后续曝光维权皆可提供。

2023年4月5号，我的手机，联想摩托罗拉X40，手机仅出现音量键和电源键和失灵问题。于是我在4月7号，寄修联想官方四川成都维修站。该维修站师傅，为宰客消费者，谎称若要修理该手机的一个按键小问题，需要换整块屏幕，换掉我整块功能一切正常的屏幕，其目的是恶意将维修价格提高至825元。手机三千多，保修期内，却要八百多的高额维修费。

于是我微信联系了多个，多年做手机评测和拆机的博主，以及维修手机多年的师傅，皆表示，修理该按键问题，根本无需换屏幕。该维修师傅宰客杀猪。于是我拨打联想官方售后，要求其换个师傅维修，但是天津和北京联想售后拒绝，并且多次包庇四川维修师傅的谎言。为了一个谎言编造更多的谎言，一路走到黑。于是我拒绝该天价维修，要求联想售后，出示盖公章的检测工单和手机，退回于我。之后，我再将手机寄修第三方手机维修店，至4月14号，手机已经彻底修理完好，总维修费仅花费100元，我咨询第三方维修师傅，维修根本无需换整块屏幕，只需要修理按键即可，并且这100块钱里还包括了他寄回给我的邮费。有维修图片视频和聊天记录证据。

联想黑心售后，为宰客消费者，将修理按键的小问题，编造成大问题，谎称需要更换整个屏幕，恶意提高维修价格至825元。

联想前有计划报废计划丑闻，而以上经历并非个例，"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,樱小枝,2023-04-27 23:11:49,四川,1,真的，作为一个成都土著，别来成都！物价高的离谱，到处都是网红店味道稀撇东西还少，再也回不去十几年的成都了，那个时候落后就落后点吧，至少不会欺客和骗客。现在这些商家不止骗外地人，连本地人也糊弄，而且说话难听态度巨差。所以，成都是有想成为北上广的野心，没有北上广的实力。热度上去了，发展跟不上，存在的问题还是那么多，不解决不面对只想着有流量热度支撑掩耳盗铃自欺欺人，这样下去看似在进步的城市现代化，实则在倒退。哎。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,公子画影,2023-04-21 01:29:38,山东,2,什么样的人才觉得只要感受到温暖感受到尊重就是假的，合着你省你市全员恶人[翻白眼]？不说别的，b站搜济宁夹饼5块钱一个自己看看多大，我家买菜缺两分钱都能搭你把香菜橘子草莓小梨子，不看视频我都不知道其他地方那么多缺斤少两的，在这边要被人骂八辈祖宗的，而山东人最重祖宗。咱不知道有些人酸什么，另外我山东在保持耕地和战备省（备胎省）条件下经济第三，你又是哪块饼干阴阳怪气山东[翻白眼]？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,温文尔雅不搭边Tel,2023-04-25 17:24:22,山东,2,老婆家淄博的。五一非说要回娘家吃烧烤，这那那这的，逼逼叨没完[星星眼]。我旁边冷艳旁观[嫌弃]，给丈母娘拨通电话，让她老人家听着[无语]，一会挂断了。听到老人家给老婆电话了，嗷嗷卷了一顿，说别让她回来添乱，数落一回家就啥也不干，好吃懒做[脸红]，还吃烧烤，楼下去一条街市场都是烧烤，也不见平时那么拱执，这个时候来什么劲[大笑][大笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,蛊玥芳媛,2023-04-21 10:02:22,江苏,7,"你说的对，但是《成都夜市》是由成都自主研发的一款全新开放世界冒险游戏。游戏发生在一个被称作「网红城市」的幻想世界，在这里，被神选中的人将被授予「科技称」，导引地球重力。你将扮演一位名为「大冤种」的神秘角色，在自由的旅行中邂逅性格各异、能力独特的出生们，和他们一起快乐购物，找回虚拟的亲人——同时，逐步发掘「诚实守信」的真相。
转发"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,紫是紫玑的玑,2023-05-08 04:03:12,湖北,5,"山东人送礼是可以拒绝的，但是他们不会听，你不要也得要[doge]
所以一般是“人来了就行带什么东西啊”“哪能空手来啊”“东西拿回去吧”“给你你就拿着，哪那么多事？”……最后送的东西还是得留下。
给山东人送东西我们可能不好意思收，给别人送东西别人不要山东人也得强留给你"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,时代错愕,2023-04-26 16:27:41,四川,0,淄博当地的朋友来普及一下淄博当地的天气，医疗和教育情况。投资环境怎么样
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,你的柴宝儿来啦,2023-04-26 19:31:20,天津,0,你要知道，那个热情好客，只是针对你，但凡我们这些普通人去了，所谓的热情好客我们能有你的百分之1就偷着乐了，所谓的热情好客只是针对个别群体，而不是全部
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Kane_糖,2023-04-26 18:39:05,吉林,0,身为山东人我好自豪[惊喜]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,镜音流歌,2023-04-26 19:27:45,重庆,0,我直接看哭了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,sakuraが一番いいです,2023-04-26 17:38:31,江苏,0,为啥看哭了呢[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,烤鸡麻辣,2023-04-26 14:18:12,广东,0,泪目了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,2007603,2023-04-26 18:16:39,福建,0,我好恨啊，自己家乡的宣传都不懂宣传，商家也不懂诚信才能走得远。。。羡慕淄博
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,四木花絮,2023-04-26 15:46:52,河南,0,这人挤人的。五一估计更多。我不爱凑热闹。过几个月再看吧。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,徐州雷影动画,2023-04-26 18:26:15,江苏,0,来徐州吃也不错
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,整块小饼干,2023-04-26 15:56:05,重庆,0,哈哈哈哈你们定不找酒店的可以去东营 东营去淄博火车票十五六好像 东营肯定人少
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,偶像鸽手,2023-04-26 19:54:06,浙江,0,我觉得你发现了商机[妙啊]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,诗语里的浪漫,2023-04-26 19:56:14,山东,0,淄博被捧起来了，接下来不知道怎么收尾
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Scoundrel0596,2023-04-26 14:19:14,福建,0,有一天被针对是必然的，旅游城市宰客太常见了，冒出来一个不宰客的，不被针对就奇怪了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,TylooDanking,2023-04-26 15:21:49,河南,0,到底是谁在上班
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,零开开尔文,2023-04-20 23:19:27,山东,895,"山东的朋友们，你们觉得全国人民来淄博很好吗，前车之鉴，我们得警惕了！
公元前284年，燕名将乐毅牵头，带领秦、赵、韩、魏五国联军伐齐，攻入齐都临淄（现淄博市临淄区），打的齐国就剩下莒县和即墨了。[生气]
你们这次这么多人来淄博什么意思！[生气]
[doge]"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,易匕,2023-04-20 22:49:18,未知,308,"浩克山东
特意选了绿色衣服是这个意思吧"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,左手i,2023-04-24 22:27:37,广西,3,"最近刷到很多淄博的视频，看着很向往，就喜欢这种让人很舒服的旅游方式。
反观我目前所生活的桂林，真的太不争气了，旅游业搞得太烂了。去阳朔玩，不管本地人还是外地人，不扣2斤肉下来不会让你出景区的，完全就是杀鸡取卵，根本不在乎你这一个游客。"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,生姜不是生煎,2023-04-21 10:04:49,内蒙古,9,最近全国各地大大小小的城市看见淄博吃肉眼红的厉害，遍地某某烧烤申请出战，就拿我们这儿来说，我在那所谓的出战视频下面发了个先把市场的八两称管一管的评论，秒被删，评论区清一色正能量水军，想喝汤还不愿意提高品质的德行真令人作呕
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,奋斗的懒狗,2023-04-21 13:44:48,山东,2,在此宣导，我们淄博不仅仅烧烤好吃，本科生就业一个月额外发1000，买房一次性补贴5到10万。研究生一个月发2000，买房一次性补贴10到30。只要你来我们淄博工作，待遇发的好，给钱请客吃烧烤。[呲牙][呲牙][呲牙]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,一个空白名字,2023-04-21 02:12:11,北京,1,说起这个琉璃我就想起来当年高中班主任讲的笑话，说他朋友去参观人家厂子，看到琉璃小鸟好看，想摸一摸，人家和他说，乐。没听懂，乐啥呢，但是也不摸了，反复几次之后终于忍不住摸了一下，敲，原来说的是热。[脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,A本司机,2023-04-26 12:36:22,北京,0,不会的   过一段时间热度会降低一些    但只要能保证消费大环境   淄博肯定会比以前好很多[吃瓜]我倒是很想我的家乡能有如此境遇[干杯]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,无界77,2023-04-26 10:09:55,江苏,0,作为淄博人提醒大家：五一之前别去淄博（张店）了，因为人太多了！！！建议大家下火车后，可以转车去博山等其他地方吃喝玩乐。当然也希望大家客观的反应问题，好客山东欢迎大家。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,村草XZ,2023-04-26 10:09:21,山东,0,有对比才有进步，像淄博这种诚信，热情，好吃的或许会给其他地方一个改进方向，当然淄博也要学习其他地方的优点
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,哈利吗咖,2023-04-26 12:38:05,江苏,0,文明城市越来越多，而诚信经营却成为一种稀缺资源，淄博的爆火也是某种程度的悲哀
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,莲中月,2023-04-26 10:45:20,山东,0,别造神，我在淄博隔壁，前两天刚刚去吃了一顿，味道价格品质都无可挑剔，但是人多了，服务肯定就没有那么周到，我们烧烤点的比较多，碳熄了就得等再换一次，结果等了很久很久也没上碳，去催了很多次，商家态度也没有那么的好。毕竟人太多了，可以理解，但多少有点失落，因为抱了太大的期许
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,熬夜数头发,2023-04-26 12:35:14,北京,0,等一年后再去，如果还和今年感受一样，那我40岁之前，每年都去一次[微笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,马不停啼,2023-04-26 11:17:29,山东,0,最近真的人好多，作为一个淄博人很骄傲。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,音小恭,2023-04-26 12:54:30,广东,0,等我！！！！高考完一定去！果然真诚才是世界上最贵的东西
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,进击的芦柑,2023-04-26 11:41:37,江苏,0,希望淄博能带动全国的景区卷起来！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,love_l奇,2023-04-26 11:26:41,山东,0,五一回淄博，我还得绕个路回[灵魂出窍]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,有熙花开,2023-04-26 12:26:58,天津,0,你看，幸福感这个事本来也不复杂，为什么专家就天天想不明白呢
